,name,price,first_name,last_name,above_100
471,Carrie Miller,11.555508726873619,Carrie,Miller,False
472,Samantha Dean,261.6193407458776,Samantha,Dean,True
473,Jamie Wilson,87.74932377728214,Jamie,Wilson,False
474,Carlos Acosta,236.6035296169167,Carlos,Acosta,True
475,Amy Bennett,228.74945775366402,Amy,Bennett,True
476,Dominique Wells,116.64359542890196,Dominique,Wells,True
477,Sarah Bright,237.5160782816234,Sarah,Bright,True
478,Michael Barton,111.588339159014,Michael,Barton,True
479,Rebecca Anderson,172.30626419058922,Rebecca,Anderson,True
480,Megan Riggs,31.41542457812729,Megan,Riggs,False
481,Whitney Andrews,44.11769930461343,Whitney,Andrews,False
482,Catherine Jones,127.01351222588646,Catherine,Jones,True
483,William Andrews,236.21807628453686,William,Andrews,True
484,Kathleen Edwards,158.32395378421924,Kathleen,Edwards,True
485,Roger Frost,220.4688874473468,Roger,Frost,True
486,Justin Johnson,255.8491608244896,Justin,Johnson,True
487,Valerie Young,265.1702577469093,Valerie,Young,True
488,Samantha Perez,239.9469797167457,Samantha,Perez,True
489,Devin Allen,72.15833790608175,Devin,Allen,False
490,Stephanie Little,238.923872831042,Stephanie,Little,True
491,Melanie Miller,27.507047501375407,Melanie,Miller,False
492,Erica Beck,2.4085263967615007,Erica,Beck,False
493,Toni Dunn,168.3733620198095,Toni,Dunn,True
494,Eric Dunn,211.89758909785093,Eric,Dunn,True
495,David Jackson,169.3550529484765,David,Jackson,True
496,Melanie Gates,94.66629008484443,Melanie,Gates,False
497,Heather Pierce,17.410619688845152,Heather,Pierce,False
498,Jordan Lewis,153.01461740284606,Jordan,Lewis,True
499,Michele Johnson,255.71498005316127,Michele,Johnson,True
500,Samantha Ryan,249.4925261326123,Samantha,Ryan,True
501,Christopher Hudson,201.99975182132732,Christopher,Hudson,True
502,Zachary Williams,106.59921636962805,Zachary,Williams,True
503,Donna Davis,66.72879990563358,Donna,Davis,False
504,Jordan Erickson,237.77207484845368,Jordan,Erickson,True
505,Christopher Nolan,88.74278260205863,Christopher,Nolan,False
506,Evelyn Hanna,11.36458786951664,Evelyn,Hanna,False
507,Jason Johnson,250.23147017326244,Jason,Johnson,True
508,Barbara Caldwell,224.71158493620567,Barbara,Caldwell,True
509,Ronald Huff,7.220543463717332,Ronald,Huff,False
510,Holly Norris,216.2305109177544,Holly,Norris,True
511,Derrick Carter,11.83791299212231,Derrick,Carter,False
512,Kenneth Golden,285.85081685801464,Kenneth,Golden,True
513,Grace Edwards,70.08655794960943,Grace,Edwards,False
514,Jonathan Rios,57.71259735761633,Jonathan,Rios,False
515,Mackenzie Miller,265.5941732067287,Mackenzie,Miller,True
516,Tammy Taylor,138.85598565124394,Tammy,Taylor,True
517,Reginald King,207.3305605938199,Reginald,King,True
518,Matthew Fletcher,130.55916118107768,Matthew,Fletcher,True
519,Elizabeth Jordan,177.7124355174749,Elizabeth,Jordan,True
520,Sally Santiago,45.119029856503964,Sally,Santiago,False
521,James Johnson,12.89573537802535,James,Johnson,False
522,Jason Saunders,242.84373861087548,Jason,Saunders,True
523,Carol Hernandez,4.624370640925467,Carol,Hernandez,False
524,Kendra Dawson,291.5212704079463,Kendra,Dawson,True
525,James Hess DDS,58.426980920539066,James,Hess,False
526,Michael Stokes,25.51886601981377,Michael,Stokes,False
527,Jeffrey Martinez,147.69037912960326,Jeffrey,Martinez,True
528,Joseph Bell,102.98742822649712,Joseph,Bell,True
529,Pamela Black,140.71938904528912,Pamela,Black,True
530,Robert Jordan,100.47110113613778,Robert,Jordan,True
531,Kathy Baker,263.55118987726985,Kathy,Baker,True
532,Brian Bailey,115.36283162955256,Brian,Bailey,True
533,Mitchell Clark,190.28579374160572,Mitchell,Clark,True
534,Kelly Mcintyre,168.73442688547874,Kelly,Mcintyre,True
535,Susan Ali,260.58212587920184,Susan,Ali,True
536,Latoya Gonzales,205.04242220781632,Latoya,Gonzales,True
537,Olivia Mayo,251.539316319889,Olivia,Mayo,True
538,Thomas Anderson,221.03202138452298,Thomas,Anderson,True
539,Todd Jennings,182.39385071230012,Todd,Jennings,True
540,Paul Dixon,22.257608409298733,Paul,Dixon,False
541,Julie Torres,130.67875588932563,Julie,Torres,True
542,James Miller,202.2296492290249,James,Miller,True
543,John Howard,80.73869921597671,John,Howard,False
544,Anne Savage,134.0405496881655,Anne,Savage,True
545,Richard Wilson,226.89171341378025,Richard,Wilson,True
546,Mrs. Amber Esparza,187.57778241442608,Amber,Esparza,True
547,Todd Armstrong,99.18946135003685,Todd,Armstrong,False
548,Aaron Richardson,118.45568241597084,Aaron,Richardson,True
549,Gregory Pollard,234.13823678421608,Gregory,Pollard,True
550,Jon Butler,225.7678306996113,Jon,Butler,True
551,Chelsea Madden,116.62292125423895,Chelsea,Madden,True
552,Misty Ramos,234.08371029510874,Misty,Ramos,True
553,Ryan Murphy,233.787281049746,Ryan,Murphy,True
554,Brittany Sandoval,259.1615162765921,Brittany,Sandoval,True
555,Rose Stanton,132.58437240299426,Rose,Stanton,True
556,Kristen Banks,287.00923925595333,Kristen,Banks,True
557,Julia Stokes,140.31256621233698,Julia,Stokes,True
558,Paul Phillips,186.00436502324533,Paul,Phillips,True
559,Amber Thompson,128.40386518196294,Amber,Thompson,True
560,Mrs. Valerie Norton,278.473291964056,Valerie,Norton,True
561,Adam Parker,228.1780448898553,Adam,Parker,True
562,Jennifer Gonzales,201.9577223353297,Jennifer,Gonzales,True
563,Jacqueline Hernandez,260.0860740173851,Jacqueline,Hernandez,True
564,Cory Walker,276.89516612622714,Cory,Walker,True
565,Jennifer Miller,220.52021451384124,Jennifer,Miller,True
566,Dawn Bond,270.36049048550393,Dawn,Bond,True
567,Tara Daniel,247.69265516103917,Tara,Daniel,True
568,Rebecca Thompson DDS,136.49071518145252,Rebecca,Thompson,True
569,Victor Serrano,260.12170484497557,Victor,Serrano,True
570,Elizabeth Bell,55.22085800485901,Elizabeth,Bell,False
571,Julie Coleman,122.62926728564432,Julie,Coleman,True
572,Jennifer Brown,8.634621796854812,Jennifer,Brown,False
573,Jessica Moore,266.6472362546583,Jessica,Moore,True
574,John Ramirez,160.94015313784897,John,Ramirez,True
575,Becky Hall,271.12217722839864,Becky,Hall,True
576,Christine Smith,295.8039900377232,Christine,Smith,True
577,Christopher Osborne,146.23292338725545,Christopher,Osborne,True
578,Jacob Hernandez,7.9995866384977905,Jacob,Hernandez,False
579,Jennifer Rogers,128.51339666805433,Jennifer,Rogers,True
580,Tammy Young,19.649487618537346,Tammy,Young,False
581,James Lewis,56.048296930301454,James,Lewis,False
582,Charles Stanley,74.11487319875806,Charles,Stanley,False
583,Christina Garcia,85.95341522492949,Christina,Garcia,False
584,Heather Davis,74.29698857378717,Heather,Davis,False
585,Ashley Fuentes,228.8808043512349,Ashley,Fuentes,True
586,Jorge Brown,2.668016258096362,Jorge,Brown,False
587,Sierra Park MD,205.52585988186212,Sierra,Park,True
588,Todd Miller,272.99470158623666,Todd,Miller,True
589,Jeffrey Sanchez,71.25953585246125,Jeffrey,Sanchez,False
590,Crystal Luna,99.98305120088001,Crystal,Luna,False
591,Devin Flores,60.751520927298344,Devin,Flores,False
592,Bianca Martin,123.53568538000376,Bianca,Martin,True
593,Danielle Snyder,26.677380866929536,Danielle,Snyder,False
594,Edward Carney,265.06902448522567,Edward,Carney,True
595,Joseph Grimes,268.752925861362,Joseph,Grimes,True
596,April Fowler,164.80773702815446,April,Fowler,True
597,Michelle Mccoy,145.09960835055549,Michelle,Mccoy,True
598,Alicia Stone MD,21.306179609801763,Alicia,Stone,False
599,Micheal Lloyd,215.17326238525646,Micheal,Lloyd,True
600,Richard Ortiz,148.916744913034,Richard,Ortiz,True
601,Jasmine Reyes,44.61653265448528,Jasmine,Reyes,False
602,Tony Smith,114.40259462412024,Tony,Smith,True
603,Mary Melton,198.30583597821942,Mary,Melton,True
604,William Griffin,146.0813867091926,William,Griffin,True
605,Scott Vargas,58.25361228345861,Scott,Vargas,False
606,Adam Guerra,13.060346748295135,Adam,Guerra,False
607,Christina Vang,215.29714966961933,Christina,Vang,True
608,Nicole Williams,189.19024665563273,Nicole,Williams,True
609,Erica Powers,142.7933783563207,Erica,Powers,True
610,Angela Garcia,175.25618354801628,Angela,Garcia,True
611,Melissa Brown,257.90268456791495,Melissa,Brown,True
612,John Santiago,55.750515279966876,John,Santiago,False
613,Donald Nelson,20.747101638163613,Donald,Nelson,False
614,Misty Bell,263.0063734718704,Misty,Bell,True
615,Vanessa Barnes,81.07265035359369,Vanessa,Barnes,False
616,Brian Austin,212.64893661935886,Brian,Austin,True
617,Jeffrey King,252.2896877181432,Jeffrey,King,True
618,Levi Vaughn,142.1224476401632,Levi,Vaughn,True
619,Melanie Blake,244.24965184567677,Melanie,Blake,True
620,Marvin Franklin,219.66976212062735,Marvin,Franklin,True
621,Angela Massey,110.59227758143646,Angela,Massey,True
622,Lisa Cole,202.2032765556777,Lisa,Cole,True
623,George Stark,103.63048443407213,George,Stark,True
624,Jeffrey Salas,232.9586527571116,Jeffrey,Salas,True
625,Richard Reeves,85.83249893352725,Richard,Reeves,False
626,Heather Maldonado,292.4101672367324,Heather,Maldonado,True
627,Shelly Mcdaniel,267.5668047194851,Shelly,Mcdaniel,True
628,David Ryan,80.92148227077503,David,Ryan,False
629,Tyler Trevino,75.70611538172837,Tyler,Trevino,False
630,Christina Jackson,155.48558236131427,Christina,Jackson,True
631,Jodi Peterson,20.749489983100165,Jodi,Peterson,False
632,Melissa Carney,42.023722602617,Melissa,Carney,False
633,David Cole,113.4241366878513,David,Cole,True
634,Ricardo Weber,215.47652914676308,Ricardo,Weber,True
635,Jessica Mckenzie,280.9707751107234,Jessica,Mckenzie,True
636,James Ramirez,36.28177823910793,James,Ramirez,False
637,Jeffrey Wise,77.17375689478267,Jeffrey,Wise,False
638,Brandy Fisher,169.58005240115847,Brandy,Fisher,True
639,Renee Barrera,246.0147811173572,Renee,Barrera,True
640,Melanie Wiggins,14.973877108563748,Melanie,Wiggins,False
641,Alexander Mckee,171.6037468122393,Alexander,Mckee,True
642,Sheryl Hill,9.161919917470962,Sheryl,Hill,False
643,Sandra White,272.9878419244152,Sandra,White,True
644,Christopher Thompson,22.06905227385171,Christopher,Thompson,False
645,Mr. Daniel Smith,130.75264105286078,Daniel,Smith,True
646,Theresa Johnson,61.15255401573465,Theresa,Johnson,False
647,Kristopher Cunningham,127.42968290448435,Kristopher,Cunningham,True
648,Nathan Morgan,166.21275710856864,Nathan,Morgan,True
649,David Murray,110.60256741140032,David,Murray,True
650,April Taylor,2.0338030935373337,April,Taylor,False
651,Daniel Herrera,245.1409136687576,Daniel,Herrera,True
652,John Mcpherson,200.32530034839994,John,Mcpherson,True
653,Scott Simmons,44.450873269276286,Scott,Simmons,False
654,Gary Tran,86.68368261102648,Gary,Tran,False
655,Erica Vaughn,289.792287563817,Erica,Vaughn,True
656,Jennifer Peterson,179.35994316791917,Jennifer,Peterson,True
657,April Mccormick,219.60906187569745,April,Mccormick,True
658,Justin Davis,39.145095139206255,Justin,Davis,False
659,Julia Hall,163.15337081839627,Julia,Hall,True
660,Anna Cunningham,188.93762929340733,Anna,Cunningham,True
661,Jacob Stevens,233.22577029718,Jacob,Stevens,True
662,Jerry Payne,169.62381257628408,Jerry,Payne,True
663,Mark Collins,117.62228175777008,Mark,Collins,True
664,Benjamin Clark,93.1022046235258,Benjamin,Clark,False
665,Lisa Norton,17.323177632175017,Lisa,Norton,False
666,Christopher Smith,81.45143195987956,Christopher,Smith,False
667,Mary Myers,37.44740126047866,Mary,Myers,False
668,Stephanie Skinner,6.450115409472968,Stephanie,Skinner,False
669,Dave Kelly,121.97572951864969,Dave,Kelly,True
670,Patricia Gallagher,196.37117798423182,Patricia,Gallagher,True
671,Shaun Holloway,39.440328065629785,Shaun,Holloway,False
672,Marc Love,262.2720981839784,Marc,Love,True
673,Michael Mayer,41.42900813390092,Michael,Mayer,False
674,Mason Rodriguez,162.79196518165946,Mason,Rodriguez,True
675,Jason Payne,83.27946269872628,Jason,Payne,False
676,Johnny Hicks,74.94437940128532,Johnny,Hicks,False
677,Lisa Rodgers,32.106224639172396,Lisa,Rodgers,False
678,Sarah Tyler,87.15157534281965,Sarah,Tyler,False
679,Brian Rodriguez,26.081651503261703,Brian,Rodriguez,False
680,Charlene Jones,246.8853280259454,Charlene,Jones,True
681,Scott Lawrence,227.61395649150865,Scott,Lawrence,True
682,Carol Patrick,140.45168066300826,Carol,Patrick,True
683,Mrs. Jessica Gibson DDS,60.11999567598073,Jessica,Gibson,False
684,Linda Sullivan,4.59757783566499,Linda,Sullivan,False
685,Donna Carrillo,237.82591106535892,Donna,Carrillo,True
686,Scott Baker,227.4705054214801,Scott,Baker,True
687,Brian Jensen,174.96712222201845,Brian,Jensen,True
688,James Sosa,81.4321633094092,James,Sosa,False
689,Veronica Zavala,51.4591481313503,Veronica,Zavala,False
690,Jenny Fields,186.16929762084828,Jenny,Fields,True
691,George Monroe,230.84556034143867,George,Monroe,True
692,Michael Smith,153.70561772489975,Michael,Smith,True
693,Kevin Oliver,190.39769667192525,Kevin,Oliver,True
694,Nicholas Mejia,13.522722894981566,Nicholas,Mejia,False
695,Phillip Logan,169.72317735515057,Phillip,Logan,True
696,Jamie Jackson,299.18465764449707,Jamie,Jackson,True
697,Thomas Alvarez,72.23090551307304,Thomas,Alvarez,False
698,Kaitlin Lawson,116.94347037938131,Kaitlin,Lawson,True
699,Carlos Wagner,268.21582016815387,Carlos,Wagner,True
700,Christopher Anderson,45.614011890936794,Christopher,Anderson,False
701,Roberto Sparks,113.76759851967823,Roberto,Sparks,True
702,Julie Oneal,214.0692546520581,Julie,Oneal,True
703,Megan Friedman,240.35183526254585,Megan,Friedman,True
704,Cheryl Taylor,96.58849728182577,Cheryl,Taylor,False
705,Jeffrey Hatfield,241.510366599431,Jeffrey,Hatfield,True
706,James Phillips,18.9820537026686,James,Phillips,False
707,Jessica Moore,128.92241929436463,Jessica,Moore,True
708,Eric Richards,79.96034999093172,Eric,Richards,False
709,Rebecca Mitchell,240.7557103425616,Rebecca,Mitchell,True
710,Anna Patrick,158.13197002274651,Anna,Patrick,True
711,Eric Schmidt,197.34383042404582,Eric,Schmidt,True
712,Mark Campbell,156.89477737741527,Mark,Campbell,True
713,Taylor Oconnell,190.58686484269745,Taylor,Oconnell,True
714,Debra Peters,70.77282648937201,Debra,Peters,False
715,Richard Anderson,99.64762698819763,Richard,Anderson,False
716,William Russell,201.20675769796242,William,Russell,True
717,Ryan Mcdaniel,245.9720704359013,Ryan,Mcdaniel,True
718,Jacqueline Frazier,191.7286603365561,Jacqueline,Frazier,True
719,Steven Stuart,32.13545498900703,Steven,Stuart,False
720,Emily Rodriguez,90.35267623453606,Emily,Rodriguez,False
721,Ryan Perez,28.24313981072344,Ryan,Perez,False
722,Lauren Hahn,287.31523874507013,Lauren,Hahn,True
723,Megan Lopez,127.443420405139,Megan,Lopez,True
724,Matthew Lucero,194.0146142294501,Matthew,Lucero,True
725,Joseph Perez,52.967157151557075,Joseph,Perez,False
726,Kimberly Wright,153.63786061345942,Kimberly,Wright,True
727,Donald Braun,16.164660938298937,Donald,Braun,False
728,Savannah Reese,156.4062563328036,Savannah,Reese,True
729,Leslie Wiggins,65.73844853914329,Leslie,Wiggins,False
730,Mrs. Deanna Gonzalez,26.466546138452586,Deanna,Gonzalez,False
731,Derrick Brown PhD,22.81013852945896,Derrick,Brown,False
732,Meghan Davis,116.30375042472723,Meghan,Davis,True
733,Faith Edwards,163.6350437649592,Faith,Edwards,True
734,Stephanie Morgan,160.76157741927142,Stephanie,Morgan,True
735,Laura Vargas,17.127396121115467,Laura,Vargas,False
736,Caleb Singh,55.99219306284342,Caleb,Singh,False
737,Cassandra Andrade,189.3732230771234,Cassandra,Andrade,True
738,Robert Hall,183.85108532964927,Robert,Hall,True
739,Kenneth Hill,6.341114310874008,Kenneth,Hill,False
740,David Brown,136.85914724628716,David,Brown,True
741,Sarah Lewis,237.12288917422353,Sarah,Lewis,True
742,Stephen Meyers,261.2785988856033,Stephen,Meyers,True
743,Victor Becker,71.8642039663068,Victor,Becker,False
744,Brad Huff,150.79292874234818,Brad,Huff,True
745,Thomas Sanchez,18.39675475363953,Thomas,Sanchez,False
746,Michael Chapman,229.96025546281385,Michael,Chapman,True
747,Stephen Lam,89.72241117902121,Stephen,Lam,False
748,Theresa Wells,80.07481775935153,Theresa,Wells,False
749,Richard Barrera,55.20716242725814,Richard,Barrera,False
750,Kelly Boyle,237.0515981168544,Kelly,Boyle,True
751,Alexander Richardson,21.98915207833277,Alexander,Richardson,False
752,James Hicks,177.05152973253934,James,Hicks,True
753,Todd Simon PhD,93.74886445720837,Todd,Simon,False
754,Jason Meyer,114.07688008900804,Jason,Meyer,True
755,Matthew Moore,150.47071033290658,Matthew,Moore,True
756,Lindsay Rivera,108.13028617947214,Lindsay,Rivera,True
757,Michael Peterson,253.4940965562372,Michael,Peterson,True
758,Jennifer Martin PhD,193.1962602039105,Jennifer,Martin,True
759,Martin Solomon,186.4492600346033,Martin,Solomon,True
760,Rebecca Quinn,72.46973743241982,Rebecca,Quinn,False
761,Kerry Branch,9.47433296603336,Kerry,Branch,False
762,Leslie Ruiz,219.3292641248344,Leslie,Ruiz,True
763,Joseph Howard,86.7600681894998,Joseph,Howard,False
764,Rebecca Wright,233.512378684042,Rebecca,Wright,True
765,Jacqueline Phillips,266.44188076379385,Jacqueline,Phillips,True
766,Wesley Erickson,134.5999691628891,Wesley,Erickson,True
767,Janet West,225.8993827446481,Janet,West,True
768,James Barnett,237.58789660161446,James,Barnett,True
769,Eric Scott,252.8316302658611,Eric,Scott,True
770,James Jones,250.7173486598253,James,Jones,True
771,Joshua Baker DVM,87.85407144920393,Joshua,Baker DVM,False
772,Kathleen Baker,260.1202045078956,Kathleen,Baker,True
773,Michael Clark,260.38213864420794,Michael,Clark,True
774,Anne Richards,214.57680303088418,Anne,Richards,True
775,Renee Williams,273.244833975788,Renee,Williams,True
776,Derek Thomas,128.0732517990944,Derek,Thomas,True
777,Robert White,15.360062748400484,Robert,White,False
778,Teresa Figueroa,157.0536373958685,Teresa,Figueroa,True
779,Ashley Murphy,117.9457722525255,Ashley,Murphy,True
780,Laura Peterson,227.61238720222818,Laura,Peterson,True
781,Brian Cardenas,96.53388242086972,Brian,Cardenas,False
782,Dana Conrad,12.358026829135106,Dana,Conrad,False
783,Kathleen Deleon,123.7719434233015,Kathleen,Deleon,True
784,Ebony Garcia,243.7546140187644,Ebony,Garcia,True
785,Johnathan Allen,8.375005468567808,Johnathan,Allen,False
786,Laura Faulkner,0.1729300559224045,Laura,Faulkner,False
787,Kirk Pearson,9.303532223466858,Kirk,Pearson,False
